1220487.9529333333,1220487.9529333333,0.0,2018-01-01 19:00:30
1229051.4529333333,1229051.4529333333,0.0,2018-01-01 19:01:30
1232153.9529333333,1232153.9529333333,0.0,2018-01-01 19:04:00
1220070.4529333333,1220070.4529333333,0.0,2018-01-01 19:08:00
1202999.4529333333,1202999.4529333333,0.0,2018-01-01 19:12:00
1168981.4529333333,1168981.4529333333,0.0,2018-01-01 19:16:30
1152583.9529333333,1152583.9529333333,0.0,2018-01-01 19:21:30
1138463.9529333333,1138463.9529333333,0.0,2018-01-01 19:26:30
1129991.9529337257,1129991.9529337257,0.0,2018-01-01 19:29:30
1163027.5,1163027.5,0.0,2018-01-01 19:32:30
1166855.0,1166855.0,0.0,2018-01-01 19:37:30
1166855.0,1166855.0,0.0,2018-01-01 19:40:30
1132407.5,1132407.5,0.0,2018-01-01 19:43:30
1128580.0,1128580.0,0.0,2018-01-01 19:47:30
1172747.5,1172747.5,0.0,2018-01-01 19:51:30
1177655.0,1177655.0,0.0,2018-01-01 19:56:30
1177655.0,1177655.0,0.0,2018-01-01 20:00:00
1133487.5,1133487.5,0.0,2018-01-01 20:03:30
1128580.0,1128580.0,0.0,2018-01-01 20:08:30
1128580.0,1128580.0,0.0,2018-01-01 20:13:30
1128580.0,1128580.0,0.0,2018-01-01 20:18:30
1128580.0,1128580.0,0.0,2018-01-01 20:22:30
1131842.5,1131842.5,0.0,2018-01-01 20:26:30
1132205.0,1132205.0,0.0,2018-01-01 20:31:30
1132205.0,1132205.0,0.0,2018-01-01 20:35:30
1128942.5,1128942.5,0.0,2018-01-01 20:39:30
1128580.0,1128580.0,0.0,2018-01-01 20:44:30
1128580.0,1128580.0,0.0,2018-01-01 20:49:30
1128580.0,1128580.0,0.0,2018-01-01 20:54:30
1128580.0,1128580.0,0.0,2018-01-01 20:58:30
1140490.0323333335,1140490.0323333335,0.0,2018-01-01 21:02:30
1161928.0323333335,1161928.0323333335,0.0,2018-01-01 21:07:00
1178775.5323333335,1178775.5323333335,0.0,2018-01-01 21:09:30
1188477.0323333333,1188477.0323333333,0.0,2018-01-01 21:10:30
1193241.0323333333,1193241.0323333333,0.0,2018-01-01 21:11:30
1198005.0323333333,1198005.0323333333,0.0,2018-01-01 21:12:30
1205151.0323333333,1205151.0323333333,0.0,2018-01-01 21:14:00
1212297.0323333333,1212297.0323333333,0.0,2018-01-01 21:15:30
1217061.0323333333,1217061.0323333333,0.0,2018-01-01 21:16:30
1221825.0323333333,1221825.0323333333,0.0,2018-01-01 21:17:30
1226589.0323333333,1226589.0323333333,0.0,2018-01-01 21:18:30
1245765.5323333333,1245765.5323333333,0.0,2018-01-01 21:19:30
1264942.0323333333,1264942.0323333333,0.0,2018-01-01 21:20:30
1269706.0323333333,1269706.0323333333,0.0,2018-01-01 21:21:30
1277852.0323333333,1277852.0323333333,0.0,2018-01-01 21:23:00
1284998.0323333333,1284998.0323333333,0.0,2018-01-01 21:24:30
1284707.8656666665,1284707.8656666665,0.0,2018-01-01 21:25:30
1283667.699,1283667.699,0.0,2018-01-01 21:26:30
1288415.0323333333,1288415.0323333333,0.0,2018-01-01 21:27:30
1293179.0323333333,1293179.0323333333,0.0,2018-01-01 21:28:30
1297943.0323337256,1297943.0323337256,0.0,2018-01-01 21:29:30
1300325.0,1300325.0,0.0,2018-01-01 21:30:30
1300325.0,1300325.0,0.0,2018-01-01 21:31:30
1300325.0,1300325.0,0.0,2018-01-01 21:32:30
